ano,rodada,clube_id,probabilidade_sg
2024,28,276,0.4
2024,28,264,0.2
2024,28,283,0.4
2024,28,267,0.3
2024,28,285,0.3
2024,28,287,0.1
2024,29,266,0.6
2024,29,283,0.4
2024,29,284,0.3
2024,29,356,0.1
2024,29,282,0.4
2024,29,287,0.2
2024,29,280,0.2
2024,29,275,0.2
2024,29,265,0.4
2024,29,262,0.2
2024,29,264,0.1
2024,29,285,0.0
2024,29,267,0.6
2024,29,286,0.1
2024,30,276,0.3
2024,30,267,0.1
2024,30,356,0.5
2024,30,282,0.1
2024,30,262,0.2
2024,30,266,0.2
2024,30,283,0.4
2024,30,265,0.3
2024,30,285,0.4
2024,30,284,0.1
2024,30,287,0.2
2024,30,280,0.2
2024,30,286,0.3
2024,30,275,0.3
2024,31,275,0.3
2024,31,356,0.1
2024,31,262,0.3
2024,31,286,0.1
2024,31,287,0.3
2024,31,266,0.4
2024,31,280,0.2
2024,31,263,0.5
2024,31,282,0.3
2024,31,285,0.1
2024,31,267,0.3
2024,31,265,0.2
2024,32,266,0.7
2024,32,284,0.3
2024,32,286,0.1
2024,32,356,0.0
2024,32,264,0.1
2024,32,275,0.2
2024,32,263,0.4
2024,32,267,0.3
2024,32,265,0.6
2024,32,276,0.4
2024,32,283,0.2
2024,32,262,0.3
2024,33,285,0.3
2024,33,266,0.2
2024,33,275,0.3
2024,33,284,0.2
2024,33,287,0.4
2024,33,264,0.2
2024,33,286,0.0
2024,33,265,0.2
2024,33,356,0.4
2024,33,267,0.1
2024,33,262,0.2
2024,33,282,0.2
2024,34,264,0.4
2024,34,283,0.1
2024,34,280,0.3
2024,34,276,0.4
2024,34,265,0.5
2024,34,275,0.5
2024,34,284,0.3
2024,34,286,0.1
2024,34,282,0.2
2024,34,263,0.4
2024,34,267,0.1
2024,34,285,0.1
2024,34,266,0.4
2024,34,356,0.3
2024,35,263,0.4
2024,35,287,0.2
2024,35,276,0.4
2024,35,282,0.1
2024,35,285,0.5
2024,35,280,0.0
2024,35,264,0.4
2024,35,267,0.0
2024,35,356,0.3
2024,35,262,0.2
2024,35,283,0.4
2024,35,284,0.4
2024,36,282,0.3
2024,36,286,0.2
2024,36,275,0.3
2024,36,263,0.5
2024,36,262,0.1
2024,36,285,0.3
2024,36,284,0.1
2024,36,276,0.3
2024,36,280,0.3
2024,36,283,0.3
2024,36,287,0.3
2024,36,356,0.2
2024,37,264,0.1
2024,37,265,0.0
2024,37,267,0.3
2024,37,282,0.3
2024,37,287,0.6
2024,37,284,0.1
2024,37,276,0.2
2024,37,286,0.0
2024,37,285,0.5
2024,37,263,0.4
2024,37,283,0.2
2024,37,275,0.4
2024,38,286,0.2
2024,38,283,0.1
2024,38,262,0.2
2024,38,287,0.2
2024,38,263,0.4
2024,38,276,0.3
2024,38,275,0.2
2024,38,266,0.2
2024,38,356,0.3
2024,38,285,0.2
2024,38,284,0.2
2024,38,264,0.1
2025,1,276,0.5
2025,1,292,0.5
2025,1,283,0.5
2025,1,2305,0.5
2025,1,284,0.5
2025,1,282,0.5
2025,1,356,0.5
2025,1,266,0.5
2025,1,286,0.5
2025,1,287,0.5
2025,1,262,0.5
2025,1,285,0.5
2025,1,275,0.5
2025,1,263,0.5
2025,1,267,0.5
2025,1,277,0.5
2025,1,265,0.5
2025,1,264,0.5
2025,1,280,0.5
2025,1,354,0.5
2025,2,264,0.5
2025,2,267,0.5
2025,2,354,0.5
2025,2,284,0.5
2025,2,263,0.5
2025,2,286,0.5
2025,2,266,0.5
2025,2,280,0.5
2025,2,282,0.5
2025,2,276,0.5
2025,2,2305,0.5
2025,2,356,0.5
2025,2,285,0.5
2025,2,283,0.5
2025,2,287,0.5
2025,2,262,0.5
2025,2,292,0.5
2025,2,275,0.5
2025,2,277,0.5
2025,2,265,0.5
2025,3,280,0.5
2025,3,263,0.5
2025,3,286,0.5
2025,3,354,0.0
2025,3,275,0.5
2025,3,264,0.5
2025,3,267,0.5
2025,3,292,0.5
2025,3,265,0.0
2025,3,2305,0.0
2025,3,276,1.0
2025,3,283,0.5
2025,3,284,0.0
2025,3,262,0.0
2025,3,266,0.0
2025,3,277,0.0
2025,3,356,0.5
2025,3,285,0.0
2025,3,282,1.0
2025,3,287,0.5
2025,4,354,1.0
2025,4,267,0.0
2025,4,263,1.0
2025,4,276,0.5
2025,4,2305,0.5
2025,4,284,0.0
2025,4,292,0.0
2025,4,280,0.0
2025,4,264,1.0
2025,4,266,0.0
2025,4,285,0.5
2025,4,275,0.0
2025,4,262,0.5
2025,4,286,0.0
2025,4,277,0.0
2025,4,282,0.0
2025,4,287,0.0
2025,4,356,0.0
2025,4,283,0.0
2025,4,265,0.0
2025,5,264,0.5
2025,5,292,0.5
2025,5,267,0.0
2025,5,262,0.25
2025,5,284,0.25
2025,5,285,0.5
2025,5,286,0.25
2025,5,2305,0.0
2025,5,276,0.5
2025,5,277,0.25
2025,5,282,0.75
2025,5,263,0.5
2025,5,266,0.5
2025,5,287,0.0
2025,5,356,0.5
2025,5,275,0.5
2025,5,280,0.5
2025,5,283,0.0
2025,5,265,0.0
2025,5,354,0.0
2025,6,285,0.75
2025,6,286,0.25
2025,6,2305,0.25
2025,6,282,0.0
2025,6,354,0.5
2025,6,276,0.25
2025,6,292,0.0
2025,6,356,0.25
2025,6,263,0.5
2025,6,266,0.25
2025,6,262,0.5
2025,6,264,0.0
2025,6,275,0.75
2025,6,265,0.25
2025,6,283,0.5
2025,6,267,0.0
2025,6,287,0.25
2025,6,284,0.0
2025,6,277,0.25
2025,6,280,0.25
2025,7,276,0.3333
2025,7,356,0.3333
2025,7,266,0.3333
2025,7,292,0.1667
2025,7,264,0.3333
2025,7,285,0.3333
2025,7,354,0.3333
2025,7,287,0.0
2025,7,265,0.6667
2025,7,263,0.1667
2025,7,267,0.1667
2025,7,275,0.3333
2025,7,284,0.1667
2025,7,277,0.1667
2025,7,283,0.5
2025,7,262,0.3333
2025,7,280,0.3333
2025,7,2305,0.0
2025,7,286,0.3333
2025,7,282,0.0
2025,8,356,0.6667
2025,8,286,0.1667
2025,8,2305,0.3333
2025,8,264,0.0
2025,8,284,0.125
2025,8,280,0.2917
2025,8,287,0.3333
2025,8,267,0.0
2025,8,262,0.5
2025,8,265,0.1667
2025,8,292,0.5
2025,8,283,0.3333
2025,8,275,0.5
2025,8,276,0.5
2025,8,282,0.6667
2025,8,266,0.3333
2025,8,263,0.4583
2025,8,285,0.125
2025,8,277,0.3333
2025,8,354,0.0
2025,9,354,0.375
2025,9,292,0.125
2025,9,267,0.375
2025,9,356,0.5
2025,9,276,0.4167
2025,9,284,0.25
2025,9,264,0.375
2025,9,277,0.125
2025,9,265,0.5
2025,9,287,0.0
2025,9,286,0.375
2025,9,266,0.25
2025,9,262,0.875
2025,9,263,0.125
2025,9,280,0.375
2025,9,275,0.25
2025,9,283,0.375
2025,9,282,0.125
2025,9,285,0.2917
2025,9,2305,0.1667
2025,10,266,0.375
2025,10,267,0.0
2025,10,276,0.3
2025,10,2305,0.2
2025,10,282,0.5
2025,10,264,0.125
2025,10,284,0.35
2025,10,265,0.225
2025,10,275,0.5
2025,10,262,0.5
2025,10,292,0.325
2025,10,285,0.475
2025,10,287,0.3
2025,10,277,0.0
2025,10,356,0.625
2025,10,283,0.25
2025,10,280,0.675
2025,10,286,0.0
2025,10,263,0.625
2025,10,354,0.125
2025,11,265,0.45
2025,11,276,0.125
2025,11,267,0.2
2025,11,280,0.325
2025,11,2305,0.2
2025,11,292,0.1
2025,11,277,0.75
2025,11,263,0.325
2025,11,286,0.225
2025,11,284,0.1
2025,11,262,0.7
2025,11,356,0.3
2025,11,264,0.4
2025,11,287,0.1
2025,11,354,0.5
2025,11,282,0.2
2025,11,283,0.3
2025,11,275,0.3
2025,11,285,0.325
2025,11,266,0.225
2025,12,280,0.7
2025,12,265,0.1
2025,12,287,0.2
2025,12,283,0.3
2025,12,356,0.6
2025,12,277,0.3
2025,12,284,0.5
2025,12,264,0.2
2025,12,276,0.3
2025,12,267,0.2
2025,12,282,0.5
2025,12,285,0.3
2025,12,263,0.4
2025,12,2305,0.1
2025,12,275,0.7
2025,12,286,0.3
2025,12,266,0.3
2025,12,354,0.1
2025,12,292,0.2
2025,12,262,0.6
2025,13,262,0.7
2025,13,276,0.2
2025,13,285,0.3
2025,13,287,0.3
2025,13,267,0.6
2025,13,263,0.5
2025,13,265,0.4
2025,13,282,0.3
2025,13,264,0.2
2025,13,280,0.4
2025,13,283,0.4
2025,13,284,0.2
2025,13,356,0.5
2025,13,354,0.3
2025,13,286,0.2
2025,13,292,0.2
2025,13,2305,0.2
2025,13,266,0.2
2025,13,277,0.2
2025,13,275,0.4
2025,14,275,0.3
2025,14,2305,0.3
2025,14,354,0.5
2025,14,264,0.2
2025,14,277,0.4
2025,14,262,0.5
2025,14,263,0.5
2025,14,287,0.1
2025,14,280,0.5
2025,14,276,0.1
2025,14,266,0.4
2025,14,283,0.3
2025,14,284,0.6
2025,14,356,0.2
2025,14,286,0.2
2025,14,267,0.2
2025,14,282,0.6
2025,14,292,0.1
2025,14,265,0.4
2025,14,285,0.0
2025,15,356,0.4
2025,15,265,0.4
2025,15,267,0.2
2025,15,284,0.5
2025,15,2305,0.3
2025,15,277,0.1
2025,15,276,0.3
2025,15,264,0.4
2025,15,285,0.4
2025,15,354,0.4
2025,15,283,0.5
2025,15,286,0.1
2025,15,287,0.1
2025,15,280,0.4
2025,15,275,0.2
2025,15,282,0.5
2025,15,292,0.4
2025,15,263,0.6
2025,15,262,0.6
2025,15,266,0.2
2025,16,266,0.2
2025,16,275,0.2
2025,16,354,0.3
2025,16,2305,0.3
2025,16,264,0.4
2025,16,283,0.5
2025,16,277,0.6
2025,16,285,0.2
2025,16,280,0.4
2025,16,262,0.3
2025,16,287,0.5
2025,16,292,0.2
2025,16,286,0.4
2025,16,276,0.2
2025,16,267,0.3
2025,16,265,0.5
2025,16,284,0.4
2025,16,263,0.4
2025,16,282,0.7
2025,16,356,0.3
2025,17,263,0.5
2025,17,264,0.3
2025,17,2305,0.6
2025,17,287,0.2
2025,17,356,0.2
2025,17,280,0.3
2025,17,292,0.4
2025,17,277,0.4
2025,17,275,0.1
2025,17,284,0.2
2025,17,276,0.3
2025,17,266,0.3
2025,17,283,0.5
2025,17,354,0.3
2025,17,285,0.4
2025,17,267,0.1
2025,17,265,0.5
2025,17,286,0.0
2025,17,262,0.6
2025,17,282,0.4
2025,18,292,0.2
2025,18,265,0.3
2025,18,2305,0.3
2025,18,267,0.0
2025,18,266,0.2
2025,18,284,0.2
2025,18,263,0.4
2025,18,283,0.6
2025,18,264,0.6
2025,18,356,0.3
2025,18,282,0.3
2025,18,280,0.2
2025,18,354,0.3
2025,18,262,0.4
2025,18,287,0.3
2025,18,275,0.3
2025,18,285,0.4
2025,18,276,0.2
2025,18,277,0.7
2025,18,286,0.2
2025,19,262,0.5
2025,19,2305,0.3
2025,19,276,0.4
2025,19,287,0.3
2025,19,280,0.4
2025,19,285,0.1
2025,19,356,0.1
2025,19,263,0.6
2025,19,265,0.3
2025,19,266,0.1
2025,19,267,0.3
2025,19,282,0.4
2025,19,275,0.3
2025,19,354,0.2
2025,19,283,0.4
2025,19,277,0.2
2025,19,284,0.4
2025,19,292,0.0
2025,19,286,0.4
2025,19,264,0.4
2025,20,266,0.4
2025,20,356,0.1
2025,20,354,0.2
2025,20,280,0.4
2025,20,287,0.5
2025,20,286,0.2
2025,20,292,0.2
2025,20,276,0.3
2025,20,264,0.5
2025,20,265,0.4
2025,20,277,0.3
2025,20,267,0.1
2025,20,282,0.4
2025,20,284,0.2
2025,20,285,0.3
2025,20,262,0.2
2025,20,263,0.2
2025,20,275,0.2
2025,20,2305,0.4
2025,20,283,0.5
2025,21,280,0.2
2025,21,266,0.2
2025,21,283,0.3
2025,21,285,0.0
2025,21,284,0.3
2025,21,354,0.2
2025,21,267,0.1
2025,21,264,0.3
2025,21,265,0.3
2025,21,277,0.1
2025,21,356,0.0
2025,21,2305,0.4
2025,21,286,0.2
2025,21,263,0.6
2025,21,276,0.3
2025,21,282,0.2
2025,21,275,0.3
2025,21,292,0.1
2025,21,262,0.8
2025,21,287,0.2
2025,22,354,0.3
2025,22,286,0.3
2025,22,263,0.3
2025,22,280,0.3
2025,22,283,0.2
2025,22,276,0.1
2025,22,262,0.6
2025,22,284,0.0
2025,22,277,0.3
2025,22,266,0.1
2025,22,264,0.3
2025,22,275,0.3
2025,22,2305,0.2
2025,22,265,0.2
2025,22,287,0.4
2025,22,282,0.1
2025,22,285,0.3
2025,22,356,0.0
2025,22,292,0.2
2025,22,267,0.3
2025,23,284,0.1
2025,23,2305,0.4
2025,23,356,0.4
2025,23,287,0.4
2025,23,275,0.4
2025,23,285,0.0
2025,23,266,0.3
2025,23,264,0.2
2025,23,280,0.2
2025,23,292,0.2
2025,23,282,0.3
2025,23,277,0.0
2025,23,286,0.3
2025,23,262,0.1
2025,23,276,0.3
2025,23,263,0.3
2025,23,267,0.2
2025,23,354,0.3
2025,23,265,0.5
2025,23,283,0.4
2025,24,287,0.4
2025,24,266,0.1
2025,24,263,0.4
2025,24,282,0.3
2025,24,354,0.2
2025,24,265,0.4
2025,24,275,0.2
2025,24,356,0.0
2025,24,2305,0.3
2025,24,286,0.1
2025,24,262,0.4
2025,24,267,0.1
2025,24,285,0.3
2025,24,284,0.0
2025,24,292,0.2
2025,24,264,0.3
2025,24,277,0.3
2025,24,276,0.3
2025,24,283,0.4
2025,24,280,0.0
2025,25,356,0.2
2025,25,292,0.3
2025,25,267,0.1
2025,25,283,0.3
2025,25,286,0.2
2025,25,285,0.2
2025,25,282,0.0
2025,25,2305,0.3
2025,25,284,0.5
2025,25,287,0.4
2025,25,266,0.2
2025,25,263,0.4
2025,25,265,0.4
2025,25,275,0.1
2025,25,280,0.2
2025,25,277,0.0
2025,25,264,0.2
2025,25,262,0.2
2025,25,276,0.6
2025,25,354,0.1
2025,26,282,0.3
2025,26,286,0.1
2025,26,275,0.2
2025,26,267,0.1
2025,26,2305,0.2
2025,26,280,0.0
2025,26,292,0.3
2025,26,266,0.3
2025,26,285,0.1
2025,26,264,0.1
2025,26,263,0.2
2025,26,265,0.3
2025,26,277,0.4
2025,26,284,0.2
2025,26,287,0.2
2025,26,354,0.3
2025,26,356,0.4
2025,26,276,0.3
2025,26,262,0.4
2025,26,283,0.2
2025,27,266,0.6
2025,27,282,0.1
2025,27,280,0.1
2025,27,284,0.0
2025,27,285,0.2
2025,27,263,0.1
2025,27,264,0.2
2025,27,2305,0.4
2025,27,267,0.4
2025,27,287,0.0
2025,27,276,0.4
2025,27,275,0.2
2025,27,265,0.3
2025,27,262,0.1
2025,27,286,0.0
2025,27,356,0.2
2025,27,283,0.3
2025,27,292,0.1
2025,27,354,0.2
2025,27,277,0.2
2025,28,275,0.3
2025,28,280,0.0
2025,28,263,0.2
2025,28,262,0.3
2025,28,2305,0.1
2025,28,285,0.0
2025,28,292,0.4
2025,28,354,0.3
2025,28,277,0.3
2025,28,264,0.3
2025,28,282,0.4
2025,28,283,0.3
2025,28,356,0.3
2025,28,267,0.4
2025,28,284,0.3
2025,28,276,0.4
2025,28,266,0.5
2025,28,286,0.3
2025,28,287,0.3
2025,28,265,0.2
2025,29,264,0.5
2025,29,282,0.0
2025,29,283,0.1
2025,29,356,0.0
2025,29,262,0.3
2025,29,275,0.2
2025,29,2305,0.4
2025,29,276,0.1
2025,29,285,0.3
2025,29,292,0.1
2025,29,354,0.5
2025,29,263,0.2
2025,29,265,0.4
2025,29,284,0.0
2025,29,286,0.1
2025,29,280,0.1
2025,29,267,0.2
2025,29,266,0.2
2025,29,277,0.5
2025,29,287,0.2
2025,30,282,0.4
2025,30,354,0.3
2025,30,287,0.3
2025,30,264,0.2
2025,30,266,0.3
2025,30,285,0.1
2025,30,292,0.3
2025,30,2305,0.2
2025,30,356,0.3
2025,30,262,0.5
2025,30,276,0.3
2025,30,265,0.1
2025,30,263,0.3
2025,30,277,0.2
2025,30,284,0.5
2025,30,286,0.5
2025,30,280,0.2
2025,30,267,0.2
2025,30,275,0.4
2025,30,283,0.1
2025,31,277,0.3
2025,31,356,0.2
2025,31,283,0.4
2025,31,287,0.1
2025,31,2305,0.5
2025,31,263,0.1
2025,31,262,0.5
2025,31,292,0.1
2025,31,264,0.4
2025,31,284,0.0
2025,31,265,0.5
2025,31,280,0.0
2025,31,354,0.4
2025,31,266,0.4
2025,31,285,0.7
2025,31,282,0.0
2025,31,286,0.2
2025,31,275,0.2
2025,31,267,0.6
2025,31,276,0.1
2025,32,280,0.2
2025,32,264,0.3
2025,32,287,0.3
2025,32,285,0.2
2025,32,292,0.4
2025,32,286,0.2
2025,32,263,0.2
2025,32,267,0.3
2025,32,282,0.4
2025,32,265,0.1
2025,32,284,0.5
2025,32,283,0.4
2025,32,276,0.5
2025,32,262,0.3
2025,32,266,0.6
2025,32,2305,0.3
2025,32,354,0.3
2025,32,356,0.2
2025,32,275,0.4
2025,32,277,0.1
2025,33,292,0.6
2025,33,282,0.2
2025,33,267,0.5
2025,33,286,0.3
2025,33,285,0.5
2025,33,265,0.1
2025,33,276,0.3
2025,33,280,0.1
2025,33,264,0.5
2025,33,354,0.1
2025,33,283,0.5
2025,33,266,0.2
2025,33,287,0.6
2025,33,263,0.4
2025,33,262,0.4
2025,33,277,0.1
2025,33,2305,0.4
2025,33,275,0.2
2025,33,356,0.6
2025,33,284,0.2
2025,34,263,0.5
2025,34,292,0.1
2025,34,266,0.7
2025,34,262,0.1
2025,34,277,0.4
2025,34,2305,0.2
2025,34,284,0.3
2025,34,267,0.4
2025,34,286,0.4
2025,34,283,0.5
2025,34,265,0.4
2025,34,356,0.0
2025,34,264,0.6
2025,34,276,0.3
2025,34,354,0.4
2025,34,285,0.1
2025,34,280,0.2
2025,34,287,0.2
2025,34,282,0.5
2025,34,275,0.2
2025,35,263,0.4
2025,35,284,0.1
2025,35,262,0.3
2025,35,280,0.2
2025,35,275,0.6
2025,35,266,0.3
2025,35,276,0.3
2025,35,286,0.4
2025,35,265,0.6
2025,35,267,0.2
2025,35,292,0.1
2025,35,287,0.2
2025,35,283,0.3
2025,35,264,0.2
2025,35,2305,0.4
2025,35,354,0.3
2025,35,285,0.5
2025,35,277,0.1
2025,35,356,0.6
2025,35,282,0.3
2025,36,282,0.5
2025,36,262,0.3
2025,36,284,0.2
2025,36,275,0.3
2025,36,280,0.3
2025,36,356,0.1
2025,36,266,0.6
2025,36,276,0.2
2025,36,286,0.3
2025,36,265,0.1
2025,36,267,0.4
2025,36,285,0.1
2025,36,277,0.3
2025,36,292,0.1
2025,36,287,0.6
2025,36,2305,0.2
2025,36,354,0.4
2025,36,283,0.4
2025,36,264,0.7
2025,36,263,0.4
2025,37,280,0.6
2025,37,282,0.3
2025,37,275,0.5
2025,37,287,0.3
2025,37,267,0.4
2025,37,2305,0.1
2025,37,284,0.6
2025,37,266,0.3
2025,37,356,0.3
2025,37,264,0.3
2025,37,286,0.3
2025,37,277,0.1
2025,37,276,0.3
2025,37,285,0.1
2025,37,265,0.6
2025,37,292,0.0
2025,37,262,0.6
2025,37,354,0.2
2025,37,283,0.6
2025,37,263,0.4
2025,38,2305,0.4
2025,38,262,0.2
2025,38,266,0.6
2025,38,265,0.0
2025,38,263,0.2
2025,38,356,0.2
2025,38,264,0.3
2025,38,286,0.2
2025,38,277,0.2
2025,38,283,0.3
2025,38,282,0.5
2025,38,267,0.3
2025,38,285,0.5
2025,38,280,0.2
2025,38,287,0.6
2025,38,276,0.3
2025,38,354,0.1
2025,38,275,0.3
2025,38,292,0.3
2025,38,284,0.1
